user_id,occurred_at,action,user_type
59,02-06-2014 09:31,email_clickthrough,1
59,09-06-2014 09:30,sent_weekly_digest,1
59,16-06-2014 09:30,sent_weekly_digest,1
59,23-06-2014 09:30,sent_weekly_digest,1
59,30-06-2014 09:30,sent_weekly_digest,1
59,07-07-2014 09:30,sent_weekly_digest,1
59,14-07-2014 09:30,sent_weekly_digest,1
59,14-07-2014 09:30,email_open,1
59,21-07-2014 09:30,sent_weekly_digest,1
59,28-07-2014 09:30,sent_weekly_digest,1
59,04-08-2014 09:30,sent_weekly_digest,1
59,04-08-2014 09:30,email_open,1
59,04-08-2014 09:31,email_clickthrough,1
59,11-08-2014 09:30,sent_weekly_digest,1
59,11-08-2014 09:30,email_open,1
59,11-08-2014 09:31,email_clickthrough,1
59,18-08-2014 09:30,sent_weekly_digest,1
59,25-08-2014 09:30,sent_weekly_digest,1
64,05-05-2014 09:30,sent_weekly_digest,2
64,12-05-2014 09:30,sent_weekly_digest,2
64,19-05-2014 09:30,sent_weekly_digest,2
64,26-05-2014 09:30,sent_weekly_digest,2
64,02-06-2014 09:30,sent_weekly_digest,2
64,09-06-2014 09:30,sent_weekly_digest,2
64,16-06-2014 09:30,sent_weekly_digest,2
64,23-06-2014 09:30,sent_weekly_digest,2
64,23-06-2014 09:30,email_open,2
64,23-06-2014 09:30,email_clickthrough,2
64,30-06-2014 09:30,sent_weekly_digest,2
64,30-06-2014 09:30,email_open,2
64,07-07-2014 09:30,sent_weekly_digest,2
64,07-07-2014 09:30,email_open,2
64,07-07-2014 09:30,email_clickthrough,2
64,14-07-2014 09:30,sent_weekly_digest,2
64,14-07-2014 09:30,email_open,2
64,21-07-2014 09:30,sent_weekly_digest,2
64,28-07-2014 09:30,sent_weekly_digest,2
64,28-07-2014 09:30,email_open,2
64,04-08-2014 09:30,sent_weekly_digest,2
64,11-08-2014 09:30,sent_weekly_digest,2
64,18-08-2014 09:30,sent_weekly_digest,2
64,25-08-2014 09:30,sent_weekly_digest,2
66,05-05-2014 09:30,sent_weekly_digest,1
66,12-05-2014 09:30,sent_weekly_digest,1
66,19-05-2014 09:30,sent_weekly_digest,1
66,26-05-2014 09:30,sent_weekly_digest,1
66,02-06-2014 09:30,sent_weekly_digest,1
66,09-06-2014 09:30,sent_weekly_digest,1
66,09-06-2014 09:30,email_open,1
66,16-06-2014 09:30,sent_weekly_digest,1
66,16-06-2014 09:30,email_open,1
66,23-06-2014 09:30,sent_weekly_digest,1
66,30-06-2014 09:30,sent_weekly_digest,1
66,07-07-2014 09:30,sent_weekly_digest,1
66,07-07-2014 09:30,email_open,1
66,14-07-2014 09:30,sent_weekly_digest,1
66,21-07-2014 09:30,sent_weekly_digest,1
66,28-07-2014 09:30,sent_weekly_digest,1
66,28-07-2014 09:30,email_open,1
66,04-08-2014 09:30,sent_weekly_digest,1
66,11-08-2014 09:30,sent_weekly_digest,1
66,18-08-2014 09:30,sent_weekly_digest,1
66,25-08-2014 09:30,sent_weekly_digest,1
66,25-08-2014 09:30,email_open,1
67,05-05-2014 09:30,sent_weekly_digest,1
67,12-05-2014 09:30,sent_weekly_digest,1
67,19-05-2014 09:30,sent_weekly_digest,1
67,26-05-2014 09:30,sent_weekly_digest,1
67,26-05-2014 09:30,email_open,1
67,02-06-2014 09:30,sent_weekly_digest,1
67,09-06-2014 09:30,sent_weekly_digest,1
67,16-06-2014 09:30,sent_weekly_digest,1
67,23-06-2014 09:30,sent_weekly_digest,1
67,30-06-2014 09:30,sent_weekly_digest,1
67,30-06-2014 09:30,email_open,1
67,07-07-2014 09:30,sent_weekly_digest,1
67,07-07-2014 09:30,email_open,1
67,14-07-2014 09:30,sent_weekly_digest,1
67,21-07-2014 09:30,sent_weekly_digest,1
67,28-07-2014 09:30,sent_weekly_digest,1
67,04-08-2014 09:30,sent_weekly_digest,1
67,11-08-2014 09:30,sent_weekly_digest,1
67,11-08-2014 09:30,email_open,1
67,18-08-2014 09:30,sent_weekly_digest,1
67,25-08-2014 09:30,sent_weekly_digest,1
67,25-08-2014 09:30,email_open,1
78,06-05-2014 09:30,sent_weekly_digest,2
78,13-05-2014 09:30,sent_weekly_digest,2
78,20-05-2014 09:30,sent_weekly_digest,2
78,20-05-2014 09:30,email_open,2
78,27-05-2014 09:30,sent_weekly_digest,2
78,03-06-2014 09:30,sent_weekly_digest,2
78,10-06-2014 09:30,sent_weekly_digest,2
78,17-06-2014 09:30,sent_weekly_digest,2
78,17-06-2014 09:30,email_open,2
78,17-06-2014 09:31,email_clickthrough,2
78,24-06-2014 09:30,sent_weekly_digest,2
78,01-07-2014 09:30,sent_weekly_digest,2
78,08-07-2014 09:30,sent_weekly_digest,2
78,08-07-2014 09:30,email_open,2
78,15-07-2014 09:30,sent_weekly_digest,2
78,22-07-2014 09:30,sent_weekly_digest,2
78,22-07-2014 09:30,email_open,2
78,22-07-2014 09:30,email_clickthrough,2
78,29-07-2014 09:30,sent_weekly_digest,2
78,29-07-2014 09:30,email_open,2
78,29-07-2014 09:31,email_clickthrough,2
78,05-08-2014 09:30,sent_weekly_digest,2
78,12-08-2014 09:30,sent_weekly_digest,2
78,12-08-2014 09:30,email_open,2
78,19-08-2014 09:30,sent_weekly_digest,2
78,19-08-2014 09:30,email_open,2
78,19-08-2014 09:31,email_clickthrough,2
78,26-08-2014 09:30,sent_weekly_digest,2
80,06-05-2014 09:30,sent_weekly_digest,1
80,13-05-2014 09:30,sent_weekly_digest,1
80,13-05-2014 09:30,email_open,1
80,13-05-2014 09:30,email_clickthrough,1
80,20-05-2014 09:30,sent_weekly_digest,1
80,20-05-2014 09:30,email_open,1
80,27-05-2014 09:30,sent_weekly_digest,1
80,27-05-2014 09:30,email_open,1
80,03-06-2014 09:30,sent_weekly_digest,1
80,10-06-2014 09:30,sent_weekly_digest,1
80,17-06-2014 09:30,sent_weekly_digest,1
80,24-06-2014 09:30,sent_weekly_digest,1
80,01-07-2014 09:30,sent_weekly_digest,1
80,08-07-2014 09:30,sent_weekly_digest,1
80,08-07-2014 09:30,email_open,1
80,15-07-2014 09:30,sent_weekly_digest,1
80,22-07-2014 09:30,sent_weekly_digest,1
80,29-07-2014 09:30,sent_weekly_digest,1
80,29-07-2014 09:30,email_open,1
80,05-08-2014 09:30,sent_weekly_digest,1
80,05-08-2014 09:30,email_open,1
80,05-08-2014 09:31,email_clickthrough,1
80,12-08-2014 09:30,sent_weekly_digest,1
80,19-08-2014 09:30,sent_weekly_digest,1
80,19-08-2014 09:30,email_open,1
80,26-08-2014 09:30,sent_weekly_digest,1
83,07-05-2014 09:30,sent_weekly_digest,1
83,14-05-2014 09:30,sent_weekly_digest,1
83,21-05-2014 09:30,sent_weekly_digest,1
83,28-05-2014 09:30,sent_weekly_digest,1
83,04-06-2014 09:30,sent_weekly_digest,1
83,04-06-2014 09:30,email_open,1
83,04-06-2014 09:30,email_clickthrough,1
83,11-06-2014 09:30,sent_weekly_digest,1
83,18-06-2014 09:30,sent_weekly_digest,1
83,18-06-2014 09:30,email_open,1
83,25-06-2014 09:30,sent_weekly_digest,1
83,25-06-2014 09:30,email_open,1
83,02-07-2014 09:30,sent_weekly_digest,1
83,09-07-2014 09:30,sent_weekly_digest,1
83,16-07-2014 09:30,sent_weekly_digest,1
83,23-07-2014 09:30,sent_weekly_digest,1
83,30-07-2014 09:30,sent_weekly_digest,1
83,06-08-2014 09:30,sent_weekly_digest,1
83,13-08-2014 09:30,sent_weekly_digest,1
83,20-08-2014 09:30,sent_weekly_digest,1
83,27-08-2014 09:30,sent_weekly_digest,1
83,27-08-2014 09:30,email_open,1
86,07-05-2014 09:30,sent_weekly_digest,1
86,14-05-2014 09:30,sent_weekly_digest,1
86,21-05-2014 09:30,sent_weekly_digest,1
86,28-05-2014 09:30,sent_weekly_digest,1
86,28-05-2014 09:30,email_open,1
86,28-05-2014 09:31,email_clickthrough,1
86,04-06-2014 09:30,sent_weekly_digest,1
86,11-06-2014 09:30,sent_weekly_digest,1
86,18-06-2014 09:30,sent_weekly_digest,1
86,25-06-2014 09:30,sent_weekly_digest,1
86,25-06-2014 09:30,email_open,1
86,02-07-2014 09:30,sent_weekly_digest,1
86,09-07-2014 09:30,sent_weekly_digest,1
86,16-07-2014 09:30,sent_weekly_digest,1
86,23-07-2014 09:30,sent_weekly_digest,1
86,30-07-2014 09:30,sent_weekly_digest,1
86,06-08-2014 09:30,sent_weekly_digest,1
86,06-08-2014 09:30,email_open,1
86,06-08-2014 09:30,email_clickthrough,1
86,13-08-2014 09:30,sent_weekly_digest,1
86,20-08-2014 09:30,sent_weekly_digest,1
86,27-08-2014 09:30,sent_weekly_digest,1
86,27-08-2014 09:30,email_open,1
86,27-08-2014 09:31,email_clickthrough,1
98,01-05-2014 09:30,sent_weekly_digest,2
98,08-05-2014 09:30,sent_weekly_digest,2
98,08-05-2014 09:30,email_open,2
98,15-05-2014 09:30,sent_weekly_digest,2
98,22-05-2014 09:30,sent_weekly_digest,2
98,22-05-2014 09:30,email_open,2
98,29-05-2014 09:30,sent_weekly_digest,2
98,05-06-2014 09:30,sent_weekly_digest,2
98,12-06-2014 09:30,sent_weekly_digest,2
98,19-06-2014 09:30,sent_weekly_digest,2
98,19-06-2014 09:30,email_open,2
98,19-06-2014 09:30,email_clickthrough,2
98,26-06-2014 09:30,sent_weekly_digest,2
98,26-06-2014 09:30,email_open,2
98,03-07-2014 09:30,sent_weekly_digest,2
98,10-07-2014 09:30,sent_weekly_digest,2
98,10-07-2014 09:30,email_open,2
98,17-07-2014 09:30,sent_weekly_digest,2
98,24-07-2014 09:30,sent_weekly_digest,2
98,31-07-2014 09:30,sent_weekly_digest,2
98,07-08-2014 09:30,sent_weekly_digest,2
98,07-08-2014 09:30,email_open,2
98,14-08-2014 09:30,sent_weekly_digest,2
98,21-08-2014 09:30,sent_weekly_digest,2
98,21-08-2014 09:30,email_open,2
98,21-08-2014 09:30,email_clickthrough,2
98,28-08-2014 09:30,sent_weekly_digest,2
101,01-05-2014 09:30,sent_weekly_digest,1
101,08-05-2014 09:30,sent_weekly_digest,1
101,08-05-2014 09:30,email_open,1
101,08-05-2014 09:30,email_clickthrough,1
101,15-05-2014 09:30,sent_weekly_digest,1
101,22-05-2014 09:30,sent_weekly_digest,1
101,29-05-2014 09:30,sent_weekly_digest,1
101,05-06-2014 09:30,sent_weekly_digest,1
101,12-06-2014 09:30,sent_weekly_digest,1
101,19-06-2014 09:30,sent_weekly_digest,1
101,19-06-2014 09:30,email_open,1
101,19-06-2014 09:30,email_clickthrough,1
101,26-06-2014 09:30,sent_weekly_digest,1
101,03-07-2014 09:30,sent_weekly_digest,1
101,03-07-2014 09:30,email_open,1
101,10-07-2014 09:30,sent_weekly_digest,1
101,17-07-2014 09:30,sent_weekly_digest,1
101,17-07-2014 09:30,email_open,1
101,24-07-2014 09:30,sent_weekly_digest,1
101,24-07-2014 09:30,email_open,1
101,31-07-2014 09:30,sent_weekly_digest,1
101,31-07-2014 09:30,email_open,1
101,31-07-2014 09:31,email_clickthrough,1
101,07-08-2014 09:30,sent_weekly_digest,1
101,07-08-2014 09:30,email_open,1
101,07-08-2014 09:30,email_clickthrough,1
101,14-08-2014 09:30,sent_weekly_digest,1
101,14-08-2014 09:30,email_open,1
101,14-08-2014 09:31,email_clickthrough,1
101,21-08-2014 09:30,sent_weekly_digest,1
101,21-08-2014 09:30,email_open,1
101,21-08-2014 09:31,email_clickthrough,1
101,28-08-2014 09:30,sent_weekly_digest,1
108,02-05-2014 09:30,sent_weekly_digest,1
108,02-05-2014 09:30,email_open,1
108,09-05-2014 09:30,sent_weekly_digest,1
108,09-05-2014 09:30,email_open,1
108,16-05-2014 09:30,sent_weekly_digest,1
108,23-05-2014 09:30,sent_weekly_digest,1
108,23-05-2014 09:30,email_open,1
108,30-05-2014 09:30,sent_weekly_digest,1
108,06-06-2014 09:30,sent_weekly_digest,1
108,06-06-2014 09:30,email_open,1
108,13-06-2014 09:30,sent_weekly_digest,1
108,20-06-2014 09:30,sent_weekly_digest,1
108,20-06-2014 09:30,email_open,1
108,27-06-2014 09:30,sent_weekly_digest,1
108,04-07-2014 09:30,sent_weekly_digest,1
108,11-07-2014 09:30,sent_weekly_digest,1
108,11-07-2014 09:30,email_open,1
108,18-07-2014 09:30,sent_weekly_digest,1
108,25-07-2014 09:30,sent_weekly_digest,1
108,01-08-2014 09:30,sent_weekly_digest,1
108,01-08-2014 09:30,email_open,1
108,08-08-2014 09:30,sent_weekly_digest,1
108,15-08-2014 09:30,sent_weekly_digest,1
108,15-08-2014 09:30,email_open,1
108,22-08-2014 09:30,sent_weekly_digest,1
108,29-08-2014 09:30,sent_weekly_digest,1
117,05-05-2014 09:30,sent_weekly_digest,1
117,05-05-2014 09:30,email_open,1
117,12-05-2014 09:30,sent_weekly_digest,1
117,19-05-2014 09:30,sent_weekly_digest,1
117,26-05-2014 09:30,sent_weekly_digest,1
117,02-06-2014 09:30,sent_weekly_digest,1
117,09-06-2014 09:30,sent_weekly_digest,1
117,16-06-2014 09:30,sent_weekly_digest,1
117,23-06-2014 09:30,sent_weekly_digest,1
117,30-06-2014 09:30,sent_weekly_digest,1
117,07-07-2014 09:30,sent_weekly_digest,1
117,14-07-2014 09:30,sent_weekly_digest,1
117,14-07-2014 09:30,email_open,1
117,21-07-2014 09:30,sent_weekly_digest,1
117,28-07-2014 09:30,sent_weekly_digest,1
117,28-07-2014 09:30,email_open,1
117,04-08-2014 09:30,sent_weekly_digest,1
117,11-08-2014 09:30,sent_weekly_digest,1
117,18-08-2014 09:30,sent_weekly_digest,1
117,25-08-2014 09:30,sent_weekly_digest,1
117,25-08-2014 09:30,email_open,1
120,05-05-2014 09:30,sent_weekly_digest,2
120,12-05-2014 09:30,sent_weekly_digest,2
120,19-05-2014 09:30,sent_weekly_digest,2
120,26-05-2014 09:30,sent_weekly_digest,2
120,26-05-2014 09:30,email_open,2
120,02-06-2014 09:30,sent_weekly_digest,2
120,09-06-2014 09:30,sent_weekly_digest,2
120,16-06-2014 09:30,sent_weekly_digest,2
120,23-06-2014 09:30,sent_weekly_digest,2
120,30-06-2014 09:30,sent_weekly_digest,2
120,30-06-2014 09:30,email_open,2
120,07-07-2014 09:30,sent_weekly_digest,2
120,14-07-2014 09:30,sent_weekly_digest,2
120,14-07-2014 09:30,email_open,2
120,21-07-2014 09:30,sent_weekly_digest,2
120,28-07-2014 09:30,sent_weekly_digest,2
120,04-08-2014 09:30,sent_weekly_digest,2
120,11-08-2014 09:30,sent_weekly_digest,2
120,11-08-2014 09:30,email_open,2
120,18-08-2014 09:30,sent_weekly_digest,2
120,25-08-2014 09:30,sent_weekly_digest,2
124,05-05-2014 09:30,sent_weekly_digest,3
124,12-05-2014 09:30,sent_weekly_digest,3
124,19-05-2014 09:30,sent_weekly_digest,3
124,19-05-2014 09:30,email_open,3
124,26-05-2014 09:30,sent_weekly_digest,3
124,26-05-2014 09:30,email_open,3
124,02-06-2014 09:30,sent_weekly_digest,3
124,09-06-2014 09:30,sent_weekly_digest,3
124,16-06-2014 09:30,sent_weekly_digest,3
124,23-06-2014 09:30,sent_weekly_digest,3
124,30-06-2014 09:30,sent_weekly_digest,3
124,30-06-2014 09:30,email_open,3
124,30-06-2014 09:30,email_clickthrough,3
124,07-07-2014 09:30,sent_weekly_digest,3
124,07-07-2014 09:30,email_open,3
124,14-07-2014 09:30,sent_weekly_digest,3
124,21-07-2014 09:30,sent_weekly_digest,3
124,28-07-2014 09:30,sent_weekly_digest,3
124,04-08-2014 09:30,sent_weekly_digest,3
124,04-08-2014 09:30,email_open,3
124,04-08-2014 09:30,email_clickthrough,3
124,11-08-2014 09:30,sent_weekly_digest,3
124,18-08-2014 09:30,sent_weekly_digest,3
124,18-08-2014 09:30,email_open,3
124,25-08-2014 09:30,sent_weekly_digest,3
128,05-05-2014 09:30,sent_weekly_digest,2
128,12-05-2014 09:30,sent_weekly_digest,2
128,12-05-2014 09:30,email_open,2
128,12-05-2014 09:30,email_clickthrough,2
128,19-05-2014 09:30,sent_weekly_digest,2
128,26-05-2014 09:30,sent_weekly_digest,2
128,26-05-2014 09:30,email_open,2
